,County Name,Date Local,Month,AQI,Category,Latitude,Longitude,AQI_so2,Arithmetic Mean_so2,1st Max Value_so2,AQI_no2,Arithmetic Mean_no2,1st Max Value_no2,AQI_co,Arithmetic Mean_co,1st Max Value_co,AQI_ozone,Arithmetic Mean_ozone,1st Max Value_ozone,Arithmetic Mean_temp,1st Max Value_temp,Arithmetic Mean_wind,1st Max Value_wind
307,Fresno,2020-11-13,11,104,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.19223600000000002,0.45,29.166666666666668,16.8383565,31.25,9.0,0.5233021666666667,0.8175,40.57142857142857,0.032604857142857144,0.04357142857142857,81.719270875,173.76250000000002,81.719270875,173.76250000000002
308,Fresno,2020-11-14,11,47,Good,36.78538,-119.77321,0.0,0.041666499999999995,0.15000000000000002,16.0,9.673808833333332,17.55,5.0,0.3021705,0.4945,26.714285714285715,0.015538,0.028714285714285716,142.613802,175.48125,142.613802,175.48125
309,Fresno,2020-11-15,11,76,Moderate,36.78538,-119.77321,0.0,0.0833335,0.25,25.833333333333332,13.890231,27.96666666666667,8.0,0.4583845,0.8391666666666667,31.142857142857142,0.01837814285714286,0.03371428571428571,93.3669270625,170.41875,93.3669270625,170.41875
310,Fresno,2020-11-16,11,90,Moderate,36.710833,-119.7775,0.0,0.21458349999999998,0.5,35.5,18.3134835,37.983333333333334,9.0,0.5559808333333334,0.8676666666666666,35.42857142857143,0.023235285714285712,0.03828571428571429,61.3848958125,135.2875,61.3848958125,135.2875
311,Fresno,2020-11-17,11,64,Moderate,36.710833,-119.7775,1.0,0.4,0.9,37.333333333333336,20.50887666666667,39.96666666666667,7.666666666666667,0.39902433333333337,0.745,25.571428571428573,0.01931085714285714,0.027714285714285716,64.716927125,129.6875,64.716927125,129.6875
312,Fresno,2020-11-18,11,29,Good,36.710833,-119.7775,1.0,0.11801249999999999,0.8,17.0,9.477079333333334,18.583333333333332,6.0,0.28746283333333333,0.5263333333333333,22.428571428571427,0.01348742857142857,0.024428571428571428,90.7887680625,179.975,90.7887680625,179.975
313,Fresno,2020-11-19,11,35,Good,36.710833,-119.7775,0.0,0.014583500000000001,0.1,18.833333333333332,11.534186833333335,20.633333333333333,5.666666666666667,0.2865503333333333,0.4971666666666667,25.571428571428573,0.01578157142857143,0.02742857142857143,131.35572912499998,170.6125,131.35572912499998,170.6125
314,Fresno,2020-11-20,11,78,Moderate,36.819449,-119.716433,0.0,0.1458335,0.5,25.166666666666668,16.5413345,27.21666666666667,9.333333333333334,0.4945193333333333,1.0263333333333333,18.714285714285715,0.00996642857142857,0.02028571428571429,91.96692712500001,171.89375,91.96692712500001,171.89375
315,Fresno,2020-11-21,11,117,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.1270835,0.25,24.666666666666668,14.480566666666666,26.666666666666668,12.666666666666666,0.6638116666666667,1.2381666666666666,26.428571428571427,0.014588285714285715,0.02842857142857143,97.64114574999999,170.13125,97.64114574999999,170.13125
316,Fresno,2020-11-22,11,147,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.125,0.2,29.833333333333332,15.772730166666667,32.01666666666667,13.333333333333334,0.7749748333333333,1.3028333333333333,29.142857142857142,0.016210142857142857,0.031285714285714285,83.77890625,170.4875,83.77890625,170.4875
317,Fresno,2020-11-23,11,97,Moderate,36.78538,-119.77321,0.0,0.13125,0.25,28.166666666666668,17.06464366666667,30.516666666666666,11.666666666666666,0.63538,1.1011666666666666,26.428571428571427,0.015714142857142857,0.02842857142857143,119.96666668750001,177.89375,119.96666668750001,177.89375
318,Fresno,2020-11-24,11,90,Moderate,36.78538,-119.77321,0.0,0.18333349999999998,0.35,32.0,18.827552666666666,34.416666666666664,11.0,0.5932985000000001,1.1544999999999999,28.285714285714285,0.016630142857142857,0.030571428571428572,75.44010425,157.7125,75.44010425,157.7125
319,Fresno,2020-11-25,11,69,Moderate,36.710833,-119.7775,0.0,0.1,0.25,21.333333333333332,13.546407,22.983333333333334,11.666666666666666,0.4659495,0.9593333333333334,29.857142857142858,0.021588142857142858,0.03214285714285715,112.1664063125,171.76875,112.1664063125,171.76875
320,Fresno,2020-11-26,11,74,Moderate,36.78538,-119.77321,0.0,0.12291650000000001,0.35,21.0,12.752324833333333,22.333333333333332,8.666666666666666,0.4021595,0.9468333333333333,24.571428571428573,0.015495857142857143,0.026571428571428572,98.9890625625,171.05625,98.9890625625,171.05625
321,Fresno,2020-11-27,11,84,Moderate,36.78538,-119.77321,0.0,0.17205,0.3,30.5,17.0696255,32.6,13.666666666666666,0.6715038333333334,1.381,28.571428571428573,0.01665557142857143,0.030714285714285715,72.188541625,163.39374999999998,72.188541625,163.39374999999998
322,Fresno,2020-11-28,11,92,Moderate,36.78538,-119.77321,0.0,0.15833350000000002,0.35,30.666666666666668,18.4393115,32.699999999999996,13.333333333333334,0.7033011666666668,1.2391666666666667,29.0,0.017336142857142856,0.031142857142857142,95.1455730625,173.025,95.1455730625,173.025
