,Latitude,Longitude,Residual
115,36.597442,-119.50365900000001,6.306373596191406
116,36.705474,-119.741332,11.282524108886719
117,36.819449,-119.71643300000001,16.385116577148438
118,36.819449,-119.71643300000001,16.720474243164062
119,36.819449,-119.71643300000001,14.94378662109375
120,36.819449,-119.71643300000001,11.072113037109375
121,36.597442,-119.50365900000001,11.207366943359375
122,36.597442,-119.50365900000001,9.388805389404297
123,36.597442,-119.50365900000001,5.3932952880859375
124,36.597442,-119.50365900000001,3.786022186279297
125,36.985119,-119.65833899999998,6.655796051025391
126,36.597442,-119.50365900000001,12.185237884521484
127,36.985119,-119.65833899999998,8.596939086914062
128,36.985119,-119.65833899999998,7.4863433837890625
129,36.819449,-119.71643300000001,9.820667266845703
130,36.597442,-119.50365900000001,9.029720306396484
131,36.819449,-119.71643300000001,16.409019470214844
132,36.597442,-119.50365900000001,14.153327941894531
133,36.819449,-119.71643300000001,14.004264831542969
134,36.597442,-119.50365900000001,14.320480346679688
135,36.819449,-119.71643300000001,14.40325927734375
136,36.819449,-119.71643300000001,22.597793579101562
137,36.597442,-119.50365900000001,0.03975677490234375
138,36.597442,-119.50365900000001,7.8338470458984375
139,36.985119,-119.65833899999998,13.556304931640625
140,36.985119,-119.65833899999998,9.1962890625
141,36.985119,-119.65833899999998,6.252632141113281
142,36.597442,-119.50365900000001,12.786735534667969
143,36.597442,-119.50365900000001,11.666717529296875
144,36.597442,-119.50365900000001,19.338882446289062
145,36.597442,-119.50365900000001,14.993682861328125
146,36.819449,-119.71643300000001,11.329837799072266
147,36.597442,-119.50365900000001,5.002803802490234
148,36.597442,-119.50365900000001,1.4311256408691406
149,36.597442,-119.50365900000001,12.360790252685547
150,36.597442,-119.50365900000001,18.344268798828125
151,36.597442,-119.50365900000001,5.8811492919921875
152,36.819449,-119.71643300000001,9.649986267089844
153,36.819449,-119.71643300000001,7.715263366699219
154,36.985119,-119.65833899999998,4.968471527099609
155,36.597442,-119.50365900000001,5.454505920410156
156,36.597442,-119.50365900000001,6.272350311279297
157,36.597442,-119.50365900000001,9.491321563720703
158,36.597442,-119.50365900000001,14.880966186523438
159,36.597442,-119.50365900000001,4.873924255371094
160,36.597442,-119.50365900000001,18.374374389648438
161,36.597442,-119.50365900000001,9.04046630859375
162,36.597442,-119.50365900000001,14.877853393554688
163,36.597442,-119.50365900000001,11.860008239746094
164,36.597442,-119.50365900000001,6.9833831787109375
165,36.597442,-119.50365900000001,10.963577270507812
166,36.597442,-119.50365900000001,5.1309661865234375
167,36.819449,-119.71643300000001,1.5153656005859375
168,36.819449,-119.71643300000001,22.292755126953125
169,36.597442,-119.50365900000001,14.296592712402344
170,36.819449,-119.71643300000001,14.54251480102539
171,36.597442,-119.50365900000001,6.210838317871094
172,36.985119,-119.65833899999998,14.289352416992188
173,36.985119,-119.65833899999998,5.297119140625
174,36.819449,-119.71643300000001,19.11492919921875
175,36.710833,-119.7775,14.316688537597656
176,36.597442,-119.50365900000001,8.960243225097656
177,36.634225,-120.38233100000001,11.430816650390625
178,36.597442,-119.50365900000001,13.67828369140625
179,36.597442,-119.50365900000001,17.861053466796875
180,36.819449,-119.71643300000001,15.298133850097656
181,36.597442,-119.50365900000001,7.593498229980469
182,36.819449,-119.71643300000001,21.198379516601562
183,36.597442,-119.50365900000001,20.445045471191406
184,36.597442,-119.50365900000001,7.84368896484375
185,36.985119,-119.65833899999998,7.224021911621094
186,36.985119,-119.65833899999998,9.875007629394531
187,36.597442,-119.50365900000001,14.128562927246094
188,36.597442,-119.50365900000001,18.833099365234375
189,36.985119,-119.65833899999998,8.202659606933594
190,36.819449,-119.71643300000001,22.89666748046875
191,36.819449,-119.71643300000001,16.211883544921875
192,36.985119,-119.65833899999998,11.792877197265625
193,36.819449,-119.71643300000001,15.18682861328125
194,36.985119,-119.65833899999998,1.1261138916015625
195,36.985119,-119.65833899999998,5.2514495849609375
196,36.597442,-119.50365900000001,19.048728942871094
197,36.985119,-119.65833899999998,9.424728393554688
198,36.597442,-119.50365900000001,5.045692443847656
199,36.985119,-119.65833899999998,0.5622634887695312
200,36.597442,-119.50365900000001,22.023635864257812
201,36.819449,-119.71643300000001,28.595230102539062
202,36.597442,-119.50365900000001,11.255950927734375
203,36.597442,-119.50365900000001,7.47821044921875
204,36.597442,-119.50365900000001,7.973114013671875
205,36.597442,-119.50365900000001,9.633064270019531
206,36.985119,-119.65833899999998,14.011016845703125
207,36.985119,-119.65833899999998,5.164218902587891
208,36.985119,-119.65833899999998,9.614322662353516
209,36.985119,-119.65833899999998,18.248390197753906
210,36.819449,-119.71643300000001,18.518707275390625
211,36.597442,-119.50365900000001,6.209831237792969
212,36.597442,-119.50365900000001,4.8726959228515625
213,36.597442,-119.50365900000001,2.2725143432617188
214,36.819449,-119.71643300000001,13.169464111328125
215,36.819449,-119.71643300000001,8.264404296875
216,36.819449,-119.71643300000001,12.544769287109375
217,36.597442,-119.50365900000001,7.588043212890625
218,36.597442,-119.50365900000001,10.086212158203125
220,36.819449,-119.71643300000001,32.84446716308594
227,36.985119,-119.65833899999998,6.9163970947265625
228,36.634225,-120.38233100000001,10.608772277832031
229,36.597442,-119.50365900000001,14.125167846679688
230,36.819449,-119.71643300000001,31.797821044921875
231,36.597442,-119.50365900000001,30.850509643554688
232,36.819449,-119.71643300000001,34.50897216796875
233,36.710833,-119.7775,24.16168212890625
234,36.985119,-119.65833899999998,31.486801147460938
235,36.597442,-119.50365900000001,15.434539794921875
236,36.819449,-119.71643300000001,20.008285522460938
237,36.819449,-119.71643300000001,15.8243408203125
238,36.597442,-119.50365900000001,22.1209716796875
239,36.985119,-119.65833899999998,17.150253295898438
251,36.985119,-119.65833899999998,42.6664924621582
252,36.985119,-119.65833899999998,8.339305877685547
253,36.985119,-119.65833899999998,1.3454818725585938
256,36.985119,-119.65833899999998,82.25687408447266
257,36.985119,-119.65833899999998,79.99300003051758
258,36.985119,-119.65833899999998,5.984516143798828
259,36.634225,-120.38233100000001,1.4560928344726562
260,36.819449,-119.71643300000001,5.1509552001953125
261,36.985119,-119.65833899999998,15.976417541503906
262,36.985119,-119.65833899999998,33.06544494628906
270,36.985119,-119.65833899999998,32.67448425292969
271,36.985119,-119.65833899999998,86.49699401855469
272,36.710833,-119.7775,17.154624938964844
273,36.985119,-119.65833899999998,11.610298156738281
274,36.597442,-119.50365900000001,8.8277587890625
275,36.705474,-119.741332,13.727508544921875
276,36.597442,-119.50365900000001,22.469207763671875
277,36.841592,-119.87473899999999,13.285850524902344
278,36.819449,-119.71643300000001,14.323867797851562
279,36.819449,-119.71643300000001,5.9538726806640625
280,36.985119,-119.65833899999998,0.3701934814453125
281,36.985119,-119.65833899999998,10.077896118164062
282,36.985119,-119.65833899999998,27.85809326171875
283,36.985119,-119.65833899999998,13.056404113769531
284,36.985119,-119.65833899999998,63.67991638183594
285,36.985119,-119.65833899999998,36.449676513671875
286,36.819449,-119.71643300000001,21.809593200683594
287,36.985119,-119.65833899999998,19.675765991210938
288,36.634225,-120.38233100000001,18.96527099609375
289,36.819449,-119.71643300000001,56.41035079956055
290,36.819449,-119.71643300000001,14.557281494140625
291,36.710833,-119.7775,1.9664154052734375
292,36.710833,-119.7775,4.095451354980469
293,36.985119,-119.65833899999998,40.0013427734375
294,36.785379999999996,-119.77321,20.08820343017578
295,36.985119,-119.65833899999998,25.38190460205078
296,36.710833,-119.7775,53.23809814453125
297,36.710833,-119.7775,35.75169372558594
298,36.710833,-119.7775,22.70398712158203
299,36.710833,-119.7775,20.14893341064453
300,36.819449,-119.71643300000001,27.754844665527344
301,36.985119,-119.65833899999998,12.780345916748047
302,36.819449,-119.71643300000001,16.748451232910156
303,36.819449,-119.71643300000001,16.13211441040039
304,36.710833,-119.7775,7.583648681640625
305,36.72639,-119.73299999999999,12.945457458496094
306,36.710833,-119.7775,22.763710021972656
307,36.710833,-119.7775,30.855575561523438
308,36.785379999999996,-119.77321,8.501808166503906
309,36.785379999999996,-119.77321,13.27328109741211
310,36.710833,-119.7775,14.140716552734375
311,36.710833,-119.7775,6.4517974853515625
312,36.710833,-119.7775,23.15227508544922
313,36.710833,-119.7775,8.379077911376953
314,36.819449,-119.71643300000001,15.787796020507812
315,36.710833,-119.7775,48.550758361816406
316,36.710833,-119.7775,71.96027374267578
317,36.785379999999996,-119.77321,32.79896545410156
318,36.785379999999996,-119.77321,15.504913330078125
319,36.710833,-119.7775,6.216556549072266
320,36.785379999999996,-119.77321,16.58968734741211
321,36.785379999999996,-119.77321,6.715278625488281
322,36.785379999999996,-119.77321,17.22246551513672
323,36.710833,-119.7775,36.45111083984375
324,36.710833,-119.7775,6.235687255859375
325,36.710833,-119.7775,13.935195922851562
326,36.710833,-119.7775,33.08113098144531
327,36.710833,-119.7775,4.573753356933594
328,36.785379999999996,-119.77321,22.048431396484375
329,36.785379999999996,-119.77321,14.644721984863281
330,36.785379999999996,-119.77321,44.99029541015625
331,36.785379999999996,-119.77321,42.26744842529297
332,36.710833,-119.7775,30.678688049316406
333,36.710833,-119.7775,50.948883056640625
334,36.819449,-119.71643300000001,48.256500244140625
335,36.72639,-119.73299999999999,37.99249267578125
336,36.710833,-119.7775,32.080299377441406
337,36.634225,-120.38233100000001,2.7106285095214844
338,36.72639,-119.73299999999999,7.371677398681641
339,36.710833,-119.7775,5.7577667236328125
340,36.710833,-119.7775,39.553688049316406
341,36.710833,-119.7775,27.15705108642578
342,36.710833,-119.7775,18.800384521484375
343,36.785379999999996,-119.77321,32.83586883544922
344,36.819449,-119.71643300000001,38.34679412841797
345,36.710833,-119.7775,27.903175354003906
346,36.710833,-119.7775,23.080482482910156
347,36.819449,-119.71643300000001,25.759761810302734
348,36.710833,-119.7775,40.11885452270508
349,36.710833,-119.7775,27.309669494628906
350,36.634225,-120.38233100000001,3.2072181701660156
351,36.785379999999996,-119.77321,0.5014533996582031
352,36.985119,-119.65833899999998,12.59283447265625
353,36.785379999999996,-119.77321,5.069728851318359
354,36.785379999999996,-119.77321,14.895057678222656
355,36.710833,-119.7775,24.861934661865234
356,32.67618,-115.48307,0.764984130859375
357,32.67618,-115.48307,18.192466735839844
358,32.79222,-115.56306000000001,16.124359130859375
359,32.67618,-115.48307,7.8605804443359375
360,32.67618,-115.48307,7.6197052001953125
361,32.67618,-115.48307,25.659637451171875
362,32.67618,-115.48307,20.273834228515625
363,32.67618,-115.48307,7.819831848144531
364,32.67618,-115.48307,12.403083801269531
365,32.67618,-115.48307,18.6578369140625
366,32.67618,-115.48307,7.579597473144531
367,32.67618,-115.48307,0.8685150146484375
368,32.67618,-115.48307,14.349143981933594
369,32.79222,-115.56306000000001,15.07965087890625
370,32.67618,-115.48307,1.5938568115234375
371,33.213611,-115.54528,11.455581665039062
372,32.67618,-115.48307,14.432472229003906
373,33.0325,-115.62361000000001,11.877262115478516
374,33.213611,-115.54528,6.828815460205078
375,32.67618,-115.48307,4.088310241699219
376,33.213611,-115.54528,9.852176666259766
377,33.213611,-115.54528,11.776817321777344
378,32.67618,-115.48307,23.423912048339844
379,32.67618,-115.48307,16.56412124633789
380,32.67618,-115.48307,13.257305145263672
381,32.67618,-115.48307,18.397083282470703
382,32.67618,-115.48307,12.751472473144531
383,32.67618,-115.48307,6.543296813964844
384,32.67618,-115.48307,16.501365661621094
385,32.67618,-115.48307,12.1407470703125
386,32.67618,-115.48307,15.246292114257812
387,32.79222,-115.56306000000001,22.7415771484375
388,32.79222,-115.56306000000001,10.5169677734375
389,32.67618,-115.48307,8.341545104980469
390,32.97833,-115.53917,22.005126953125
391,33.213611,-115.54528,13.136173248291016
392,32.67618,-115.48307,2.9129791259765625
393,32.67618,-115.48307,7.231597900390625
394,32.67618,-115.48307,13.819072723388672
395,32.67618,-115.48307,14.947280883789062
396,32.79222,-115.56306000000001,4.1634674072265625
397,32.79222,-115.56306000000001,7.577266693115234
398,32.67618,-115.48307,22.939041137695312
399,32.67618,-115.48307,1.524322509765625
400,32.67618,-115.48307,7.8054351806640625
401,32.67618,-115.48307,19.587203979492188
402,32.67618,-115.48307,7.27392578125
403,32.97833,-115.53917,5.654685974121094
404,32.79222,-115.56306000000001,31.117897033691406
405,32.79222,-115.56306000000001,23.079513549804688
406,32.67618,-115.48307,1.4036216735839844
407,32.97833,-115.53917,19.63876724243164
408,32.67618,-115.48307,9.888145446777344
409,32.67618,-115.48307,18.23339080810547
410,32.67618,-115.48307,8.086517333984375
411,32.67618,-115.48307,24.822280883789062
412,32.67618,-115.48307,9.756103515625
413,32.67618,-115.48307,10.582000732421875
414,32.67618,-115.48307,16.99297332763672
415,32.67618,-115.48307,7.320278167724609
416,32.97833,-115.53917,2.227519989013672
417,32.79222,-115.56306000000001,25.393901824951172
418,32.67618,-115.48307,16.466209411621094
419,32.67618,-115.48307,15.480140686035156
420,32.67618,-115.48307,16.717742919921875
421,32.67618,-115.48307,23.6483154296875
422,32.67618,-115.48307,21.890869140625
423,32.67618,-115.48307,6.744781494140625
424,32.97833,-115.53917,10.916954040527344
425,32.97833,-115.53917,32.417198181152344
426,32.67618,-115.48307,18.005035400390625
427,32.67618,-115.48307,0.9413871765136719
428,32.67618,-115.48307,7.471672058105469
429,32.67618,-115.48307,26.14855194091797
430,32.67618,-115.48307,15.591506958007812
431,32.67618,-115.48307,19.54161834716797
432,32.67618,-115.48307,10.216407775878906
433,32.67618,-115.48307,2.8674163818359375
434,32.67618,-115.48307,0.5845489501953125
435,32.67618,-115.48307,32.35478973388672
436,32.67618,-115.48307,1.146453857421875
437,32.67618,-115.48307,18.445541381835938
438,32.67618,-115.48307,2.3924903869628906
439,32.79222,-115.56306000000001,8.638004302978516
440,32.67618,-115.48307,12.212383270263672
441,32.67618,-115.48307,28.465591430664062
442,32.67618,-115.48307,13.528427124023438
443,32.67618,-115.48307,3.218536376953125
444,32.67618,-115.48307,15.605903625488281
445,32.67618,-115.48307,10.280593872070312
446,33.0325,-115.62361000000001,9.091682434082031
447,32.67618,-115.48307,9.431686401367188
448,32.67618,-115.48307,7.071281433105469
449,32.67618,-115.48307,19.291465759277344
450,32.67618,-115.48307,26.543373107910156
451,32.67618,-115.48307,24.86798095703125
452,32.67618,-115.48307,13.5897216796875
453,32.67618,-115.48307,0.2576446533203125
454,32.67618,-115.48307,20.178569793701172
455,32.67618,-115.48307,6.413837432861328
456,32.67618,-115.48307,11.1214599609375
457,32.67618,-115.48307,5.4881744384765625
458,32.67618,-115.48307,0.7371406555175781
459,32.67618,-115.48307,5.2816925048828125
460,32.67618,-115.48307,17.755321502685547
461,32.67618,-115.48307,21.373931884765625
462,32.67618,-115.48307,13.982704162597656
463,32.67618,-115.48307,22.57263946533203
464,32.67618,-115.48307,2.3466644287109375
465,32.67618,-115.48307,11.398460388183594
466,33.0325,-115.62361000000001,1.3362159729003906
467,32.97833,-115.53917,8.803531646728516
468,32.67618,-115.48307,14.812576293945312
469,32.67618,-115.48307,0.7371330261230469
470,32.67618,-115.48307,15.282760620117188
471,32.67618,-115.48307,8.15865707397461
472,32.67618,-115.48307,29.269134521484375
473,32.67618,-115.48307,29.11333465576172
474,32.67618,-115.48307,5.5261077880859375
475,32.67618,-115.48307,1.7609367370605469
476,32.67618,-115.48307,27.293865203857422
477,32.67618,-115.48307,10.026519775390625
478,32.67618,-115.48307,1.4115371704101562
479,32.67618,-115.48307,23.235992431640625
480,32.67618,-115.48307,10.938697814941406
481,32.67618,-115.48307,5.408721923828125
482,32.67618,-115.48307,1.7442474365234375
483,32.67618,-115.48307,19.56639862060547
484,32.67618,-115.48307,8.88604736328125
485,32.67618,-115.48307,0.03113555908203125
486,32.67618,-115.48307,8.458232879638672
487,32.67618,-115.48307,16.52027130126953
488,32.67618,-115.48307,22.68706512451172
489,32.67618,-115.48307,5.188995361328125
490,32.67618,-115.48307,7.0155181884765625
491,32.67618,-115.48307,14.616523742675781
492,32.67618,-115.48307,5.1097869873046875
493,32.67618,-115.48307,15.085556030273438
494,32.67618,-115.48307,4.146610260009766
495,32.67618,-115.48307,6.315731048583984
496,32.67618,-115.48307,3.1962928771972656
497,32.67618,-115.48307,0.7632522583007812
498,33.859662,-118.20070700000001,36.751220703125
499,33.901389,-118.205,0.459136962890625
500,33.859662,-118.20070700000001,9.682022094726562
501,33.901389,-118.205,24.597702026367188
502,33.901389,-118.205,29.12615203857422
503,33.859662,-118.20070700000001,1.0729141235351562
504,33.859662,-118.20070700000001,23.605865478515625
505,33.859662,-118.20070700000001,12.634063720703125
506,33.859662,-118.20070700000001,14.213031768798828
507,33.901389,-118.205,3.4558792114257812
508,33.901389,-118.205,9.727348327636719
509,33.901389,-118.205,11.759269714355469
510,33.859662,-118.20070700000001,9.314056396484375
511,33.859662,-118.20070700000001,10.973152160644531
512,33.859662,-118.20070700000001,46.982086181640625
513,34.010290000000005,-118.0685,14.583747863769531
514,34.181977,-118.36303600000001,23.074291229248047
515,33.792359999999995,-118.17533,4.144065856933594
516,33.792359999999995,-118.17533,13.979728698730469
517,33.901389,-118.205,4.48028564453125
518,34.14435,-117.85036000000001,8.29117202758789
519,33.859662,-118.20070700000001,8.075393676757812
520,34.181977,-118.36303600000001,11.891921997070312
521,33.901389,-118.205,8.417076110839844
522,34.066590000000005,-118.22688000000001,26.971420288085938
523,34.066590000000005,-118.22688000000001,68.3270149230957
524,33.859662,-118.20070700000001,8.04010009765625
525,33.859662,-118.20070700000001,9.556037902832031
526,33.859662,-118.20070700000001,14.035713195800781
527,33.859662,-118.20070700000001,14.382972717285156
528,33.859662,-118.20070700000001,11.565208435058594
529,33.859662,-118.20070700000001,17.16216278076172
530,33.859662,-118.20070700000001,3.2295074462890625
531,33.8025,-118.22,4.494598388671875
532,33.859662,-118.20070700000001,16.38452911376953
533,33.859662,-118.20070700000001,19.948265075683594
534,33.859662,-118.20070700000001,14.972076416015625
535,33.859662,-118.20070700000001,4.2183990478515625
536,33.901389,-118.205,4.3217315673828125
537,34.066590000000005,-118.22688000000001,3.2860984802246094
538,34.066590000000005,-118.22688000000001,20.439552307128906
539,33.859662,-118.20070700000001,25.12457275390625
540,33.859662,-118.20070700000001,22.290206909179688
541,33.859662,-118.20070700000001,12.856498718261719
542,34.181977,-118.36303600000001,12.751319885253906
543,33.901389,-118.205,5.416160583496094
544,34.1326,-118.1272,14.59033203125
545,34.181977,-118.36303600000001,12.020912170410156
546,34.066590000000005,-118.22688000000001,4.37530517578125
547,34.066590000000005,-118.22688000000001,14.391700744628906
548,33.859662,-118.20070700000001,1.9744720458984375
549,33.792359999999995,-118.17533,11.809219360351562
550,34.1326,-118.1272,11.499149322509766
551,34.181977,-118.36303600000001,4.306617736816406
552,34.181977,-118.36303600000001,5.2950439453125
553,33.859662,-118.20070700000001,10.90216064453125
554,33.859662,-118.20070700000001,23.48755645751953
555,33.859662,-118.20070700000001,18.87287139892578
556,34.051109999999994,-118.45636,0.58978271484375
557,34.181977,-118.36303600000001,23.003799438476562
558,34.1326,-118.1272,14.54440689086914
559,34.1326,-118.1272,15.879020690917969
560,34.1326,-118.1272,22.837997436523438
561,34.066590000000005,-118.22688000000001,8.479148864746094
562,33.792359999999995,-118.17533,3.6441879272460938
563,34.066590000000005,-118.22688000000001,2.9490814208984375
564,34.1326,-118.1272,9.66473388671875
565,34.1326,-118.1272,9.07485580444336
566,33.859662,-118.20070700000001,15.794551849365234
567,34.1326,-118.1272,16.41623306274414
568,34.19925,-118.53276000000001,11.691085815429688
569,33.859662,-118.20070700000001,17.76947784423828
570,33.859662,-118.20070700000001,14.26473617553711
571,34.19925,-118.53276000000001,9.36008071899414
572,34.1326,-118.1272,11.353324890136719
573,33.859662,-118.20070700000001,16.50485610961914
574,33.859662,-118.20070700000001,11.144718170166016
575,33.859662,-118.20070700000001,10.562248229980469
576,34.19925,-118.53276000000001,12.609615325927734
577,34.1326,-118.1272,11.977088928222656
578,34.19925,-118.53276000000001,12.197463989257812
579,34.1326,-118.1272,13.318283081054688
580,34.1326,-118.1272,10.23000717163086
581,34.1326,-118.1272,12.560218811035156
582,34.1326,-118.1272,9.066783905029297
583,34.1326,-118.1272,7.888729095458984
584,33.859662,-118.20070700000001,10.481269836425781
585,34.1326,-118.1272,12.280895233154297
586,34.1326,-118.1272,13.574066162109375
587,34.1326,-118.1272,12.061607360839844
588,34.1326,-118.1272,7.157859802246094
589,34.1326,-118.1272,9.722434997558594
590,33.859662,-118.20070700000001,10.00137710571289
591,34.1326,-118.1272,13.787101745605469
592,34.181977,-118.36303600000001,9.947738647460938
593,34.067029999999995,-117.7514,6.546211242675781
594,34.19925,-118.53276000000001,4.869853973388672
595,34.19925,-118.53276000000001,9.804580688476562
596,33.859662,-118.20070700000001,1.1271286010742188
597,34.1326,-118.1272,13.137153625488281
598,34.1326,-118.1272,15.067363739013672
599,34.1326,-118.1272,16.382598876953125
600,34.181977,-118.36303600000001,6.758762359619141
601,34.669739,-118.13051100000001,8.728759765625
602,34.14435,-117.85036000000001,14.692497253417969
603,34.1326,-118.1272,9.147857666015625
604,34.1326,-118.1272,8.173263549804688
605,34.067029999999995,-117.7514,11.46841049194336
606,34.1326,-118.1272,9.153556823730469
607,34.1326,-118.1272,8.60089111328125
608,34.181977,-118.36303600000001,7.816486358642578
609,34.14435,-117.85036000000001,10.382877349853516
610,34.14435,-117.85036000000001,9.162063598632812
611,34.14435,-117.85036000000001,30.104965209960938
612,34.067029999999995,-117.7514,18.27435302734375
615,34.38344,-118.5284,6.383491516113281
617,34.38344,-118.5284,52.314064025878906
618,34.14435,-117.85036000000001,38.25273895263672
619,34.14435,-117.85036000000001,6.633064270019531
620,34.14435,-117.85036000000001,8.757850646972656
621,34.14435,-117.85036000000001,1.4034538269042969
622,34.1326,-118.1272,9.42974853515625
623,34.067029999999995,-117.7514,19.972503662109375
627,34.38344,-118.5284,17.923660278320312
628,34.1326,-118.1272,0.1000518798828125
629,34.1326,-118.1272,2.06512451171875
630,34.067029999999995,-117.7514,10.418560028076172
631,34.1326,-118.1272,12.898967742919922
632,34.067029999999995,-117.7514,9.702861785888672
633,34.14435,-117.85036000000001,9.679702758789062
634,34.14435,-117.85036000000001,21.167808532714844
635,34.1326,-118.1272,3.64129638671875
636,34.19925,-118.53276000000001,7.114154815673828
637,34.067029999999995,-117.7514,8.953227996826172
638,34.067029999999995,-117.7514,8.47067642211914
639,34.1326,-118.1272,1.8031768798828125
640,34.19925,-118.53276000000001,3.772369384765625
641,34.1326,-118.1272,5.534553527832031
